order_status,count,customer_city,date
delivered,1,aluminio,2018-05-17
delivered,1,aluminio,2018-05-23
delivered,1,aluminio,2018-06-18
delivered,1,aluminio,2018-07-23
delivered,1,aluminio,2018-08-22
delivered,1,alvarenga,2018-02-06
delivered,1,alvarenga,2018-04-23
delivered,1,alvares florence,2017-11-26
delivered,1,alvares florence,2018-07-04
delivered,1,alvares machado,2017-05-10
delivered,1,alvares machado,2017-09-01
delivered,1,alvares machado,2017-10-18
delivered,1,alvares machado,2018-01-22
delivered,1,alvares machado,2018-04-24
delivered,1,alvares machado,2018-05-04
delivered,1,alvares machado,2018-05-08
delivered,1,alvares machado,2018-07-27
delivered,1,alvaro de carvalho,2018-05-07
delivered,1,alvaro de carvalho,2018-06-02
delivered,1,alvinopolis,2017-01-21
delivered,1,alvinopolis,2017-11-16
delivered,1,alvinopolis,2017-11-20
delivered,1,alvinopolis,2018-01-08
delivered,1,alvinopolis,2018-02-16
delivered,1,alvinopolis,2018-03-19
delivered,1,alvinopolis,2018-03-21
delivered,1,alvinopolis,2018-04-24
delivered,1,alvinopolis,2018-04-30
delivered,1,alvinopolis,2018-05-15
delivered,1,alvinopolis,2018-06-04
delivered,1,alvorada,2017-04-10
delivered,1,alvorada,2017-04-13
delivered,1,alvorada,2017-04-20
delivered,1,alvorada,2017-05-09
delivered,1,alvorada,2017-05-15
delivered,1,alvorada,2017-07-12
delivered,1,alvorada,2017-07-13
delivered,1,alvorada,2017-07-25
delivered,1,alvorada,2017-07-26
delivered,1,alvorada,2017-07-30
delivered,1,alvorada,2017-08-08
delivered,1,alvorada,2017-08-09
delivered,1,alvorada,2017-08-22
delivered,1,alvorada,2017-09-13
delivered,2,alvorada,2017-09-18
delivered,1,alvorada,2017-09-28
delivered,1,alvorada,2017-10-08
delivered,1,alvorada,2017-10-10
delivered,1,alvorada,2017-10-12
delivered,1,alvorada,2017-11-15
delivered,1,alvorada,2017-11-16
delivered,1,alvorada,2017-11-22
delivered,1,alvorada,2017-11-24
delivered,1,alvorada,2017-11-29
delivered,1,alvorada,2017-12-18
delivered,1,alvorada,2017-12-19
delivered,1,alvorada,2017-12-27
delivered,1,alvorada,2018-01-06
delivered,1,alvorada,2018-01-09
delivered,1,alvorada,2018-01-23
delivered,2,alvorada,2018-02-05
delivered,1,alvorada,2018-02-08
delivered,1,alvorada,2018-02-17
delivered,1,alvorada,2018-02-19
delivered,1,alvorada,2018-02-23
delivered,1,alvorada,2018-03-10
delivered,1,alvorada,2018-03-11
delivered,1,alvorada,2018-03-15
delivered,1,alvorada,2018-03-19
delivered,1,alvorada,2018-03-20
delivered,1,alvorada,2018-03-29
delivered,1,alvorada,2018-04-02
delivered,1,alvorada,2018-04-07
delivered,1,alvorada,2018-04-17
delivered,1,alvorada,2018-05-10
delivered,1,alvorada,2018-05-12
delivered,1,alvorada,2018-05-20
delivered,1,alvorada,2018-06-25
delivered,1,alvorada,2018-06-26
delivered,1,alvorada,2018-07-30
delivered,1,alvorada,2018-08-03
delivered,1,alvorada,2018-08-06
delivered,1,alvorada,2018-08-07
delivered,1,alvorada,2018-08-26
delivered,1,alvorada d'oeste,2018-01-10
delivered,1,alvorada do gurgueia,2018-04-09
delivered,1,alvorada do norte,2017-12-14
delivered,1,alvorada do norte,2018-05-20
delivered,1,alvorada do norte,2018-07-22
delivered,1,amambai,2017-02-25
delivered,1,amambai,2017-11-24
delivered,1,amambai,2017-11-27
delivered,1,amambai,2017-12-18
delivered,1,amambai,2018-02-03
delivered,1,amambai,2018-06-26
delivered,1,amanari,2018-07-08
delivered,1,amapa do maranhao,2017-06-06
delivered,1,amapora,2018-02-12
delivered,1,amapora,2018-04-30
delivered,1,amaraji,2018-01-09
delivered,1,amaraji,2018-04-22
delivered,1,amarante,2017-02-04
delivered,1,amargosa,2017-07-12
delivered,1,amelia rodrigues,2017-06-20
delivered,1,amelia rodrigues,2017-10-31
delivered,1,amelia rodrigues,2018-04-08
delivered,1,america dourada,2018-04-23
canceled,1,americana,2018-03-01
canceled,1,americana,2018-08-04
delivered,1,americana,2017-02-06
delivered,1,americana,2017-02-12
delivered,1,americana,2017-02-13
delivered,1,americana,2017-03-01
delivered,1,americana,2017-03-15
delivered,1,americana,2017-03-19
delivered,1,americana,2017-04-02
delivered,1,americana,2017-04-12
delivered,1,americana,2017-04-15
delivered,1,americana,2017-04-25
delivered,1,americana,2017-04-26
delivered,1,americana,2017-05-04
delivered,1,americana,2017-05-15
delivered,1,americana,2017-05-18
delivered,1,americana,2017-05-19
delivered,1,americana,2017-05-22
delivered,1,americana,2017-05-25
delivered,1,americana,2017-05-29
delivered,1,americana,2017-05-30
delivered,1,americana,2017-06-02
delivered,1,americana,2017-06-03
delivered,1,americana,2017-06-04
delivered,1,americana,2017-06-05
delivered,1,americana,2017-06-09
delivered,1,americana,2017-06-28
delivered,1,americana,2017-06-29
delivered,1,americana,2017-06-30
delivered,1,americana,2017-07-17
delivered,1,americana,2017-07-18
delivered,1,americana,2017-07-19
delivered,1,americana,2017-07-25
delivered,1,americana,2017-07-31
delivered,1,americana,2017-08-01
delivered,1,americana,2017-08-06
delivered,1,americana,2017-08-09
delivered,1,americana,2017-08-10
delivered,1,americana,2017-08-15
delivered,1,americana,2017-08-17
delivered,1,americana,2017-08-21
delivered,1,americana,2017-08-25
delivered,1,americana,2017-08-26
delivered,1,americana,2017-08-27
delivered,1,americana,2017-08-29
delivered,2,americana,2017-09-06
delivered,1,americana,2017-09-09
delivered,2,americana,2017-09-11
delivered,1,americana,2017-09-12
delivered,1,americana,2017-09-19
delivered,1,americana,2017-09-24
delivered,1,americana,2017-09-26
delivered,1,americana,2017-09-27
delivered,1,americana,2017-09-29
delivered,1,americana,2017-09-30
delivered,1,americana,2017-10-01
delivered,1,americana,2017-10-04
delivered,1,americana,2017-10-06
delivered,1,americana,2017-10-08
delivered,1,americana,2017-10-11
delivered,1,americana,2017-10-15
delivered,2,americana,2017-10-17
delivered,1,americana,2017-10-23
delivered,1,americana,2017-11-02
delivered,1,americana,2017-11-04
delivered,1,americana,2017-11-08
delivered,1,americana,2017-11-09
delivered,1,americana,2017-11-13
delivered,1,americana,2017-11-17
delivered,1,americana,2017-11-19
delivered,1,americana,2017-11-21
delivered,1,americana,2017-11-22
delivered,2,americana,2017-11-24
delivered,3,americana,2017-11-26
delivered,1,americana,2017-11-28
delivered,1,americana,2017-11-29
delivered,1,americana,2017-12-03
delivered,2,americana,2017-12-04
delivered,1,americana,2017-12-05
delivered,1,americana,2017-12-06
delivered,1,americana,2017-12-09
delivered,1,americana,2017-12-11
delivered,1,americana,2017-12-12
delivered,1,americana,2017-12-14
delivered,1,americana,2017-12-19
delivered,1,americana,2017-12-22
delivered,1,americana,2017-12-26
delivered,1,americana,2017-12-28
delivered,1,americana,2017-12-30
delivered,1,americana,2018-01-04
delivered,1,americana,2018-01-06
delivered,2,americana,2018-01-08
delivered,1,americana,2018-01-11
delivered,2,americana,2018-01-14
delivered,2,americana,2018-01-18
delivered,1,americana,2018-01-20
delivered,1,americana,2018-01-26
delivered,1,americana,2018-01-28
delivered,1,americana,2018-02-01
delivered,2,americana,2018-02-07
delivered,2,americana,2018-02-08
delivered,3,americana,2018-02-10
delivered,1,americana,2018-02-14
delivered,1,americana,2018-02-16
delivered,1,americana,2018-02-17
delivered,1,americana,2018-02-22
delivered,2,americana,2018-02-23
delivered,1,americana,2018-02-26
delivered,2,americana,2018-02-27
delivered,1,americana,2018-02-28
delivered,1,americana,2018-03-05
delivered,1,americana,2018-03-08
delivered,1,americana,2018-03-18
delivered,1,americana,2018-03-22
delivered,1,americana,2018-03-27
delivered,1,americana,2018-03-28
delivered,1,americana,2018-04-04
delivered,1,americana,2018-04-06
delivered,1,americana,2018-04-08
delivered,2,americana,2018-04-09
delivered,1,americana,2018-04-12
delivered,2,americana,2018-04-14
delivered,2,americana,2018-04-15
delivered,1,americana,2018-04-17
delivered,1,americana,2018-04-18
delivered,2,americana,2018-04-19
delivered,1,americana,2018-04-20
delivered,1,americana,2018-04-21
delivered,1,americana,2018-04-22
delivered,1,americana,2018-04-24
delivered,1,americana,2018-04-25
delivered,1,americana,2018-04-27
delivered,2,americana,2018-04-29
delivered,1,americana,2018-05-02
delivered,1,americana,2018-05-06
delivered,1,americana,2018-05-08
delivered,1,americana,2018-05-09
delivered,1,americana,2018-05-11
delivered,1,americana,2018-05-13
delivered,1,americana,2018-05-14
delivered,1,americana,2018-05-15
delivered,1,americana,2018-05-16
delivered,1,americana,2018-05-18
delivered,1,americana,2018-05-19
delivered,2,americana,2018-05-20
delivered,1,americana,2018-05-22
delivered,1,americana,2018-05-24
delivered,1,americana,2018-06-02
delivered,1,americana,2018-06-03
delivered,1,americana,2018-06-05
delivered,1,americana,2018-06-06
delivered,1,americana,2018-06-08
delivered,1,americana,2018-06-09
delivered,1,americana,2018-06-10
delivered,1,americana,2018-06-12
delivered,2,americana,2018-06-16
delivered,2,americana,2018-06-18
delivered,1,americana,2018-06-19
delivered,1,americana,2018-06-21
delivered,2,americana,2018-06-24
delivered,1,americana,2018-06-30
delivered,1,americana,2018-07-10
delivered,1,americana,2018-07-11
delivered,1,americana,2018-07-17
delivered,2,americana,2018-07-18
delivered,1,americana,2018-07-20
delivered,1,americana,2018-07-22
delivered,1,americana,2018-07-28
delivered,1,americana,2018-07-30
delivered,1,americana,2018-07-31
delivered,1,americana,2018-08-01
delivered,1,americana,2018-08-03
delivered,1,americana,2018-08-04
delivered,2,americana,2018-08-05
delivered,1,americana,2018-08-06
delivered,2,americana,2018-08-07
delivered,1,americana,2018-08-08
delivered,1,americana,2018-08-11
delivered,1,americana,2018-08-12
delivered,1,americana,2018-08-13
delivered,2,americana,2018-08-15
delivered,1,americana,2018-08-16
delivered,1,americana,2018-08-17
delivered,1,americana,2018-08-18
delivered,2,americana,2018-08-19
delivered,2,americana,2018-08-20
delivered,1,americana,2018-08-28
invoiced,1,americana,2017-10-22
shipped,1,americana,2017-05-29
shipped,1,americana,2018-07-16
unavailable,1,americana,2017-09-11
unavailable,1,americana,2017-09-24
unavailable,1,americana,2018-01-24
delivered,1,americano do brasil,2017-04-22
delivered,1,americano do brasil,2018-01-16
delivered,1,americano do brasil,2018-02-09
delivered,1,americo brasiliense,2017-03-10
delivered,1,americo brasiliense,2017-03-16
delivered,1,americo brasiliense,2017-04-07
delivered,1,americo brasiliense,2017-09-21
delivered,1,americo brasiliense,2017-10-19
delivered,1,americo brasiliense,2017-10-31
delivered,1,americo brasiliense,2017-11-24
delivered,1,americo brasiliense,2017-11-27
delivered,1,americo brasiliense,2017-12-26
delivered,1,americo brasiliense,2018-02-08
delivered,1,americo brasiliense,2018-02-25
delivered,1,americo brasiliense,2018-02-28
delivered,1,americo brasiliense,2018-03-05
delivered,1,americo brasiliense,2018-04-03
delivered,1,americo brasiliense,2018-04-24
delivered,1,americo brasiliense,2018-05-15
delivered,1,americo brasiliense,2018-07-26
delivered,1,americo de campos,2018-02-04
delivered,1,ametista do sul,2018-01-18
delivered,1,ametista do sul,2018-03-27
delivered,1,amontada,2017-06-30
delivered,1,amparo,2017-02-25
delivered,1,amparo,2017-04-06
delivered,2,amparo,2017-04-20
delivered,1,amparo,2017-05-09
delivered,1,amparo,2017-05-23
delivered,1,amparo,2017-05-24
delivered,1,amparo,2017-06-02
delivered,1,amparo,2017-06-05
delivered,1,amparo,2017-06-18
delivered,1,amparo,2017-06-19
delivered,1,amparo,2017-07-04
delivered,1,amparo,2017-07-21
delivered,1,amparo,2017-08-07
delivered,1,amparo,2017-08-10
delivered,1,amparo,2017-08-25
delivered,1,amparo,2017-08-28
delivered,1,amparo,2017-08-29
delivered,1,amparo,2017-09-04
delivered,1,amparo,2017-09-20
delivered,1,amparo,2017-10-01
delivered,1,amparo,2017-10-10
delivered,1,amparo,2017-10-19
delivered,1,amparo,2017-11-15
delivered,1,amparo,2017-11-25
delivered,1,amparo,2017-11-28
delivered,1,amparo,2017-12-01
delivered,1,amparo,2017-12-13
delivered,1,amparo,2018-01-06
delivered,1,amparo,2018-01-16
delivered,1,amparo,2018-01-17
delivered,1,amparo,2018-01-18
delivered,1,amparo,2018-01-28
delivered,1,amparo,2018-03-05
delivered,2,amparo,2018-03-11
delivered,1,amparo,2018-03-13
delivered,1,amparo,2018-03-15
delivered,1,amparo,2018-03-17
delivered,1,amparo,2018-03-27
delivered,1,amparo,2018-04-05
delivered,1,amparo,2018-04-09
delivered,1,amparo,2018-04-18
delivered,1,amparo,2018-05-03
delivered,1,amparo,2018-05-07
delivered,1,amparo,2018-05-08
delivered,1,amparo,2018-06-04
delivered,1,amparo,2018-06-07
delivered,1,amparo,2018-06-12
delivered,1,amparo,2018-06-23
delivered,1,amparo,2018-06-28
delivered,1,amparo,2018-07-16
delivered,1,amparo,2018-07-20
delivered,1,amparo,2018-07-24
delivered,1,amparo,2018-07-28
delivered,1,amparo,2018-07-30
delivered,1,amparo,2018-08-01
delivered,1,amparo,2018-08-04
delivered,1,amparo,2018-08-12
delivered,2,amparo,2018-08-13
delivered,2,amparo,2018-08-19
invoiced,1,amparo,2018-03-05
processing,1,amparo,2017-09-22
shipped,1,amparo,2018-04-25
unavailable,1,amparo,2017-05-26
delivered,1,amparo da serra,2017-11-24
delivered,1,ampere,2017-04-16
delivered,3,ampere,2017-08-30
delivered,1,ampere,2018-03-03
delivered,1,ampere,2018-05-07
delivered,1,ampere,2018-06-18
delivered,1,ampere,2018-07-25
processing,1,ampere,2017-01-23
delivered,1,anadia,2018-01-22
delivered,1,anadia,2018-05-08
delivered,1,anage,2017-09-28
delivered,1,analandia,2017-08-17
delivered,1,analandia,2018-04-04
delivered,1,analandia,2018-06-24
delivered,1,analandia,2018-08-14
delivered,1,ananas,2017-06-28
delivered,1,ananindeua,2016-10-04
delivered,1,ananindeua,2017-01-23
delivered,1,ananindeua,2017-02-13
delivered,1,ananindeua,2017-02-17
delivered,1,ananindeua,2017-02-25
delivered,1,ananindeua,2017-03-03
delivered,1,ananindeua,2017-04-07
delivered,1,ananindeua,2017-04-09
delivered,1,ananindeua,2017-04-10
delivered,1,ananindeua,2017-04-17
delivered,1,ananindeua,2017-04-20
delivered,2,ananindeua,2017-04-23
delivered,1,ananindeua,2017-04-28
delivered,1,ananindeua,2017-05-19
delivered,1,ananindeua,2017-06-08
delivered,1,ananindeua,2017-06-14
delivered,1,ananindeua,2017-06-27
delivered,1,ananindeua,2017-07-09
delivered,1,ananindeua,2017-08-04
delivered,2,ananindeua,2017-08-05
delivered,1,ananindeua,2017-08-12
delivered,1,ananindeua,2017-08-16
delivered,1,ananindeua,2017-08-27
delivered,1,ananindeua,2017-08-30
delivered,1,ananindeua,2017-09-16
delivered,1,ananindeua,2017-09-18
delivered,1,ananindeua,2017-09-19
delivered,1,ananindeua,2017-10-02
delivered,1,ananindeua,2017-10-05
delivered,1,ananindeua,2017-10-06
delivered,1,ananindeua,2017-10-17
delivered,1,ananindeua,2017-10-19
delivered,1,ananindeua,2017-10-24
delivered,1,ananindeua,2017-10-26
delivered,1,ananindeua,2017-10-29
delivered,1,ananindeua,2017-11-06
delivered,1,ananindeua,2017-11-11
delivered,1,ananindeua,2017-11-21
delivered,1,ananindeua,2017-11-23
delivered,2,ananindeua,2017-11-24
delivered,1,ananindeua,2017-11-30
delivered,1,ananindeua,2017-12-18
delivered,1,ananindeua,2018-01-02
delivered,1,ananindeua,2018-01-14
delivered,1,ananindeua,2018-02-12
delivered,1,ananindeua,2018-02-13
delivered,2,ananindeua,2018-02-15
delivered,1,ananindeua,2018-02-18
delivered,2,ananindeua,2018-02-25
delivered,1,ananindeua,2018-03-02
delivered,1,ananindeua,2018-03-04
delivered,1,ananindeua,2018-03-11
delivered,1,ananindeua,2018-03-12
delivered,1,ananindeua,2018-03-19
delivered,1,ananindeua,2018-03-21
delivered,1,ananindeua,2018-03-30
delivered,2,ananindeua,2018-04-11
delivered,1,ananindeua,2018-04-15
delivered,1,ananindeua,2018-04-24
delivered,1,ananindeua,2018-04-28
delivered,1,ananindeua,2018-05-02
delivered,2,ananindeua,2018-05-09
delivered,1,ananindeua,2018-05-11
delivered,1,ananindeua,2018-05-14
delivered,1,ananindeua,2018-05-16
delivered,1,ananindeua,2018-06-01
delivered,1,ananindeua,2018-06-06
delivered,1,ananindeua,2018-06-15
delivered,1,ananindeua,2018-06-29
delivered,1,ananindeua,2018-07-08
delivered,1,ananindeua,2018-07-21
delivered,1,ananindeua,2018-07-23
delivered,1,ananindeua,2018-07-31
delivered,1,ananindeua,2018-08-01
delivered,3,ananindeua,2018-08-05
delivered,1,ananindeua,2018-08-14
processing,1,ananindeua,2017-02-07
shipped,1,ananindeua,2017-10-03
shipped,1,ananindeua,2017-11-15
canceled,1,anapolis,2016-10-10
canceled,1,anapolis,2017-02-08
delivered,1,anapolis,2017-02-03
delivered,2,anapolis,2017-02-12
delivered,1,anapolis,2017-02-25
delivered,1,anapolis,2017-03-10
delivered,1,anapolis,2017-03-11
delivered,1,anapolis,2017-03-15
delivered,1,anapolis,2017-03-16
delivered,1,anapolis,2017-03-20
delivered,1,anapolis,2017-03-22
delivered,1,anapolis,2017-03-23
delivered,1,anapolis,2017-05-02
delivered,1,anapolis,2017-05-03
delivered,1,anapolis,2017-05-14
delivered,1,anapolis,2017-05-17
delivered,1,anapolis,2017-05-22
delivered,2,anapolis,2017-06-08
delivered,1,anapolis,2017-06-18
delivered,1,anapolis,2017-07-22
delivered,1,anapolis,2017-07-25
delivered,1,anapolis,2017-08-05
delivered,1,anapolis,2017-08-14
delivered,1,anapolis,2017-08-16
delivered,1,anapolis,2017-08-27
delivered,1,anapolis,2017-09-04
delivered,1,anapolis,2017-09-05
delivered,1,anapolis,2017-09-18
delivered,1,anapolis,2017-09-21
delivered,1,anapolis,2017-10-02
delivered,1,anapolis,2017-10-06
delivered,1,anapolis,2017-10-10
delivered,1,anapolis,2017-10-13
delivered,1,anapolis,2017-10-17
delivered,2,anapolis,2017-10-25
delivered,2,anapolis,2017-11-06
delivered,1,anapolis,2017-11-10
delivered,1,anapolis,2017-11-14
delivered,1,anapolis,2017-11-20
delivered,1,anapolis,2017-11-23
delivered,1,anapolis,2017-11-25
delivered,1,anapolis,2017-11-26
delivered,1,anapolis,2017-11-29
delivered,1,anapolis,2017-12-04
delivered,2,anapolis,2017-12-06
delivered,1,anapolis,2017-12-07
delivered,1,anapolis,2017-12-13
delivered,1,anapolis,2017-12-14
delivered,1,anapolis,2017-12-15
delivered,1,anapolis,2018-01-06
delivered,1,anapolis,2018-01-10
delivered,1,anapolis,2018-01-11
delivered,1,anapolis,2018-01-12
delivered,1,anapolis,2018-01-13
delivered,1,anapolis,2018-01-17
delivered,1,anapolis,2018-01-22
delivered,1,anapolis,2018-01-23
delivered,1,anapolis,2018-01-26
delivered,1,anapolis,2018-02-01
delivered,1,anapolis,2018-02-04
delivered,1,anapolis,2018-02-13
delivered,1,anapolis,2018-02-22
delivered,1,anapolis,2018-02-26
delivered,1,anapolis,2018-03-03
delivered,1,anapolis,2018-03-05
delivered,2,anapolis,2018-03-12
delivered,1,anapolis,2018-03-15
delivered,1,anapolis,2018-03-19
delivered,1,anapolis,2018-03-27
delivered,1,anapolis,2018-04-01
delivered,1,anapolis,2018-04-11
delivered,2,anapolis,2018-04-12
delivered,1,anapolis,2018-04-17
delivered,1,anapolis,2018-04-20
delivered,1,anapolis,2018-04-21
delivered,1,anapolis,2018-04-26
delivered,1,anapolis,2018-04-30
delivered,2,anapolis,2018-05-04
delivered,1,anapolis,2018-05-07
delivered,2,anapolis,2018-05-09
delivered,1,anapolis,2018-05-10
delivered,1,anapolis,2018-05-11
delivered,1,anapolis,2018-05-16
delivered,1,anapolis,2018-05-17
delivered,1,anapolis,2018-05-20
delivered,1,anapolis,2018-05-21
delivered,1,anapolis,2018-05-29
delivered,1,anapolis,2018-06-05
delivered,1,anapolis,2018-06-11
delivered,1,anapolis,2018-06-26
delivered,2,anapolis,2018-06-27
delivered,1,anapolis,2018-07-04
delivered,1,anapolis,2018-07-05
delivered,1,anapolis,2018-07-06
delivered,1,anapolis,2018-08-03
delivered,1,anapolis,2018-08-07
delivered,1,anapolis,2018-08-12
delivered,2,anapolis,2018-08-14
delivered,2,anapolis,2018-08-15
delivered,1,anapolis,2018-08-16
delivered,1,anapolis,2018-08-18
delivered,1,anastacio,2017-06-29
delivered,1,anastacio,2018-07-02
